caption,ownerFullName,ownerUsername,url,commentsCount,firstComment,likesCount,timestamp,queryTag
"Más allá del barrismo social, con el representante @jua11se, del Nuevo Liberalismo, compartimos causas, ideas y una amistad. 

En la Cámara hemos trabajado para recuperar las banderas de Luis Carlos Galán.

Gracias JuanSe por este camino que seguimos construyendo.🔺",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DRA8XV-CUZa/,4,Parásitos,190,2025-11-13T23:22:00.000Z,
"Fundación Maikuchiga. ""Las comunidades indígenas que comparten la cuenca de la Quebrada Matamatá en la Amazonía Colombiana concertaron en 2003 no seguir cazando las especies de animales amenazadas, incluyendo explícitamente a los primates grandes como el mico churuco (Lagothrix lagotricha). Dicha determinación fue la base de la cual nació la idea de La Casa de los Animales y Maikuchiga, que significa Historia de Micos en lengua Tikuna."" 🐒",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BWfLtRSgA2j/,4,😻🎉👌,122,2017-07-13T12:45:40.000Z,
De las cosas más bellas en la vida: los atardeceres 🌅,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BcdZoQpBkP-/,4,Gracias por el atardecer.......,90,2017-12-08T23:17:12.000Z,
"Parque Nacional Natural Chingaza, 76.600 hectáreas de belleza a 2 horas de Bogotá. Aquí un venado de cola blanca. 🦌",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BfXROJ2Bdax/,4,No invitasss,77,2018-02-19T03:42:29.000Z,
"Entrar, conocer, observar, contemplar y cuidar la vida marina. De los momentos más bellos que nos ofrece la naturaleza. 🌎

Con esto reafirmo el compromiso de dedicar toda mi vida a la protección de nuestro planeta. 🦑🐟🦈🙌🏽🐋🦀🐙",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bhm-LTpgEh3/,4,Te esperamos en @yogabuceo maestro 🤓,121,2018-04-15T23:06:42.000Z,
"La Fiesta de la Serenidad fue un espacio para encontrarnos y disfrutar de actividades que nos invitan a vivir la ciudad desde la calma, la contemplación y la conversación. 

Hoy compartimos algunas fotografías recordando la última edición en la Nueva Villa de Aburrá, en el corazón de Belén, y queremos preguntarte: ¿te gustaría que esta activación llegara a tu barrio? 💭 

Cuéntanos en los comentarios 👇🏽

#Leycontraelruido",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DPRbUs4jszl/,4,"Faltó Fico en la foto, como para recordar viejo tiempos, cuando hacía usted campaña con el....",59,2025-10-01T15:51:27.000Z,
"A pesar del turismo irresponsable, San Andrés todavía nos regala estos bellos paisajes. 🦑🐙🐡🌅",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BQtwdxmghMI/,3,@manuelacorralesq 😒,53,2017-02-20T01:27:52.000Z,
"Inca Kola está en todos los rincones peruanos. Es una de las dos bebidas gaseosas en el mundo, que en su país de origen, superan ampliamente en ventas a Coca-Cola. Aunque ésta última desde 1999 es propietaria del 40%. 🍶",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BbVlx_YBU4U/,3,#flamingolicious :💖),29,2017-11-11T01:58:04.000Z,
"La serenidad es una decisión política: nos permite convivir, disentir y construir desde la diferencia. Como líder de la Ley contra el Ruido, mi motivación con esta normativa ha sido aportarle a nuestro departamento más serenidad, facilitar acuerdos y reducir conflictos.

Esa es una causa que seguiré defendiendo en el Congreso de la República.

Mira la cara de Galán y marca el 111 por el Nuevo Liberalismo.

#Camideambiente #leycontraelruido",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUI73Zvjmov/,3,pensar Y sentir antes de responder ❤️,-1,2026-01-30T15:20:12.000Z,
"🚨 ¿Tienes problemas con el ruido en Santa Fe de Antioquia?

Ven a una jornada sociojurídica y conoce cómo tu caso podría resolverse con la Ley contra el Ruido.

Lugar: Universidad de Antioquia, Regional Occidente (Aula 201). 
Fecha: 30 de enero. 
Hora: 4:30 p.m. 

Más info: 304 6005362

#camideambiente #leycontraelruido",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUGzBIuibaD/,3,Para cuando en puerto Berrío,-1,2026-01-29T19:24:12.000Z,
"Esta ruta hacia la Cámara de Representantes defiende el cuidado y el bienestar de los animales.

Una sociedad que protege la vida en todas sus formas es una sociedad justa y humana. 

Defender esta causa también es cuidar a Antioquia.

✨Mira la cara de Galán y marca 111 por el Nuevo Liberalismo✨

#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DULaKvcjmkZ/,3,Sigan cambiando el mundo para ellos por favor!!!,115,2026-01-31T14:22:53.000Z,
Contemplar y conversar alrededor del mar 🦑🐡🐋,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Bg_WzHMhb-a/,3,@carolinachavate y @angelicamcuevas. Me gusta la amistad y el amor entre ustedes 2. Yo las quiero mucho ♥️,102,2018-03-31T13:52:14.000Z,
De tertulia con el pana @elchechocole,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BVn2nk5ltXo/,3,❤️,74,2017-06-22T01:03:10.000Z,
"Junto a @davalho lideré la #LeyContraElRuido, un avance clave para enfrentar un problema que no es menor: el ruido genera violencia, afecta la salud y desplaza personas.

🙌🏾 Esta Ley necesita un defensor en el Congreso para que se cumpla y avance en:

1️⃣ Una Política de Calidad Acústica para Colombia
2️⃣ Prevención, pedagogía, control y sanción a los ruidosos
3️⃣ Autoridades con responsabilidades claras
4️⃣ Planes de Gestión de Calidad Acústica en todos los municipios
5️⃣ Ciudades pensadas también desde la tranquilidad y la serenidad. 

Si crees en ciudades más tranquilas, saludables y justas, vota por mí a la Cámara por Antioquia. Defenderé ese propósito. 

✨ Mira la cara de Galán
🗳️ Marca 111 – Nuevo Liberalismo

#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUOFheFDoAh/,3,👏,88,2026-02-01T15:20:12.000Z,
"El voto de opinión nace de las causas que defendemos: la sostenibilidad, las libertades, la cultura, los animales y el progreso de Antioquia. 

No tenemos maquinarias, tenemos personas que creen y multiplican el mensaje en cada conversación.

Nuestra fuerza es el voz a voz.
Compártelo, envíalo, háblalo en tu casa, en tu trabajo, en tu barrio.

🗣️ Hagamos que se escuche en todo el departamento.

💙 Mira la cara de Galán y marca 111.
🗳️ Vota 111 a la Cámara por Antioquia.

#camideambiente #medellín #antioquia #leycontraelruido",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUq1QtoCaZ5/,3,Esooo👏,169,2026-02-12T19:16:05.000Z,
"#DeLocalXColombia | en medio de esta maratónica gira también tenemos la posibilidad de volver a los lugares que tanto disfrutamos, esta vez con  @camideambiente. 👏🏻

Vota 👉🏻JuanSenador en toda 🇨🇴 Mira y marca la cara de Galán Nuevo Liberalismo #1",Juan Sebastián Gómez Gonzales,jua11se,https://www.instagram.com/p/DUtKF5PkWCR/,3,👏👏👏👏,161,2026-02-13T17:03:32.000Z,
De esas sorpresas que uno se encuentra viajando sin afanes ¡Qué lindo lugar Girona! 🌁,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BLjA1bQAARA/,3,"Supongo que ya fuiste a la casa museo de Dalí, que es sitio obligado. Si el clima te lo permite contemplá ese mar hermoso de la Costa Brava desde una calita. Besos.",31,2016-10-14T14:42:18.000Z,
En este vagoncito azul salen grandes ideas y proyectos que fortalecen la democracia y la libertad de expresión en el país. @cerosetenta 🎙📼📹,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/B7ZSsVCJPHl/,3,♥️♥️♥️♥️♥️,59,2020-01-16T21:12:51.000Z,
🐍👮🏾,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BTpfioLAPFs/,3,Wonderful! :),52,2017-05-03T23:17:12.000Z,
"El comité ambiental de la Nueva Villa de Aburrá invita a la Fiesta de la Serenidad, un espacio para reconocer la naturaleza urbana y descubrir formas tranquilas de habitar la ciudad.

Acompáñanos en este encuentro que busca crear comunidad desde la serenidad.",La Fiesta del Parque,lafiestadelparque,https://www.instagram.com/p/DOOKdBgjqWq/,3,Excelente,57,2025-09-05T13:01:39.000Z,
"La gente se une.
Se suma, conversa, comparte y le mete el corazón a esta causa.

Gracias a cada persona que está aquí, que aporta y que camina con nosotros. Esa energía se siente y nos mueve todos los días.

Seguimos sumando por Medellín y Antioquia.

🗳️ Mira la cara de Galán y vota 111 💙

#Camideambiente #111ALaCámara #Medellín #Antioquia #NuevoLiberalismo Ruta111",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DU5h8JCjm_w/,3,"Panas, les presto mi carro para eso. A dónde voy!?",134,2026-02-18T12:17:35.000Z,
Atardeceres bogotanos 🎨,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BQMeWXSgO1v/,3,Beautiful!,36,2017-02-07T03:14:38.000Z,
"""Esos montes ásperos y soledosos, a dónde me he venido, a ver si me encuentro""",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BGGHYKXQEW8/,3,🌱🌳,38,2016-06-01T02:44:31.000Z,
"🌳

PH: @lugamesa",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BMSriIRhnBT/,3,😍,78,2016-11-02T02:59:42.000Z,
"📢#SOSUdeA

Nuestra @UdeA, símbolo de educación pública y calidad académica, enfrenta una crisis alarmante: desfinanciación, infraestructura en deterioro y falta de garantías para estudiantes y docentes.

Las soluciones están sobre la mesa, pero el Gobierno Nacional, Departamental (Antioquia) y Distrital (Medellín) siguen sin avanzar en la voluntad política y en los compromisos necesarios para salvarla.

@gustavopetrourrego @andresjrendonc @ficogutierrez: suelten las redes sociales y lleguen a acuerdos para financiar la Universidad de Antioquia. ¡La educación de calidad no puede esperar!",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DCcPqhwJSfO/,3,🆘 por la UdeA,155,2024-11-16T17:53:58.000Z,
Soy de los que se esconden del sol por estos días en Medellín. 😥🔥,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/Br5qxCHHsbS/,3,Perdió busito,133,2018-12-27T18:36:36.000Z,
El hogar de uno es el hogar de los amigos. ¡Bienvenidos siempre! @danielup_ 💙🏡👨‍👨‍👦,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BZ4LedaAyog/,3,Qué trío!,65,2017-10-05T19:18:51.000Z,
"En Urabá el problema del ruido es muy grave! 🤯🔇 

Estuvimos en esta subregión antioqueña haciendo seguimiento al cumplimento de la Ley Contra el Ruido. 

Escuchamos a la comunidad afectada, nos pusimos a disposición y trabajamos con las autoridades municipales para que esta nueva norma se cumpla. 

¡Ciudades más serenas sí son posibles!

#Urabá #LeyContraElRuido #Serenidad",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DQFqwLlCalV/,3,"De nada sirve conversar su no aplican la ley, tienen que poner multas porque la h..P 💩 gente solo hace caso si les cuesta una multa",-1,2025-10-21T22:47:49.000Z,
"@juancarloslosadavargas es un congresista valiente y un defensor de las libertades. 

Es un gusto compartir luchas con él y trabajar juntos por la naturaleza, la música y la libertad. 

Gracias, Juan. Seguiremos adelante en el Congreso.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DRk2j5PEq3o/,3,Que sigue en el liberalismo dirigido por Cesar Gaviria que incoherencia,81,2025-11-27T22:00:16.000Z,
"En Medellín ¿la convivencia está rota? ¿Qué dicen los datos de @medellincomovamos?

La @alcaldiademed tiene que poner la convivencia y el control en el centro. 

Sin eso, no hay recuperación que aguante.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DR-SWa1CVSa/,3,Y qué propones? Criticar es tan fácil...,134,2025-12-07T19:03:41.000Z,
"Todos los miércoles recibo regaños y consejos de la mamita Aura, matrona granadina de pura cepa y con 94 años encima (los mismos de El Yucal en la Primavera). 

De ella heredé el gusto por la naturaleza, la política y el servicio.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DP2wiYKDbnp/,3,Hola te extraño,-1,2025-10-16T03:48:43.000Z,
"Visitamos El Carmen de Viboral en el oriente antioquieño, un municipio reconocido por su tradición en las artes cerámicas, esto ha permitido consolidar una economía a partir de esta cultura creativa. 

Recorridmos calles y talleres y pudimos ver cómo este bello municipio mantiene su escencia mientras sigue innovando en formas de atraer turismo conservando sus tradiciones.

#Turismosostenible #turismoresponsable",Daniel Carvalho,davalho,https://www.instagram.com/p/DRPlSEhEebr/,3,La ley debe cobrar de fuerza y legitimidad en lugraesdonde no hayb,94,2025-11-19T15:46:34.000Z,
De esos lugares a los que uno quiere volver siempre. 🐢🐬🐙🐠,Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/BItVRzUg7_Y/,3,Si,62,2016-08-05T01:19:09.000Z,
"𝗔𝘃𝗮𝗻𝘇𝗮 𝗻𝘂𝗲𝘀𝘁𝗿𝗼 𝗽𝗿𝗼𝘆𝗲𝗰𝘁𝗼 𝗱𝗲 𝗹𝗲𝘆 𝗱𝗲 𝗢𝗯𝗿𝗮𝘀 𝗽𝗼𝗿 𝗜𝗺𝗽𝘂𝗲𝘀𝘁𝗼𝘀 𝗲𝗻 𝗲𝗹 𝗖𝗼𝗻𝗴𝗿𝗲𝘀𝗼 𝗱𝗲 𝗹𝗮 𝗥𝗲𝗽𝘂́𝗯𝗹𝗶𝗰𝗮.

Fue aprobado en primer debate por la Cámara de Representantes y ahora continúa su trámite en el Senado.

Con esta iniciativa que lideramos, buscamos fortalecer el mecanismo de Obras por Impuestos para que más empresas privadas puedan aportar de manera directa al desarrollo del país, especialmente en las zonas y comunidades que más necesitan inversión.

Conoce más detalles en 👉 https://carvalho.com.co/obrasximpuestos/￼

#obrasporimpuestos #obrasximpuestos",Daniel Carvalho,davalho,https://www.instagram.com/p/DQ7TBgMD3gv/,3,👏👏 🙌🔥,100,2025-11-11T18:38:25.000Z,
"Qué semana tan potente.
Más personas, más apoyos y más fuerza para esta ruta 111.
Recibo esa confianza con responsabilidad y con toda la energía para continuar la defensa de Antioquia, la naturaleza y nuestra gente. 

Siempre adelante 🌳🌱

🗳️ Mira la cara de Galán y vota 111, por el Nuevo Liberalismo 💙

#Camideambiente #111ALaCámara #Medellín #Antioquia #NuevoLiberalismo",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUyGMBlDunA/,2,Super,138,2026-02-15T15:00:04.000Z,
"Con @agaviriau compartimos una forma de hacer política basada en la ética, el rigor y el servicio público honesto. Incluso antes de ser colegas en la Universidad de los Andes, ya sentía esa afinidad.

Si crees en las ideas liberales, en la defensa de la naturaleza, la cultura y una vida más serena, mira la cara de Galán y marca 111 – Nuevo Liberalismo ❤️ 
#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DT-ZePIiVQm/,2,Vos no eras quinterista pues.,-1,2026-01-26T13:07:15.000Z,
"Con Puerto Antioquia se demuestra que la construcción de infraestructura sí se puede hacer con responsabilidad ambiental, escuchando a la gente y generando beneficios para la comunidad y el departamento. 

Desarrollo SÍ, pero con información, participación y justicia.

#puertoantioquia #urabá #antioquía",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DQ5VZ56iTqu/,2,"Pero hablen con los adultos mayores ellos tienen otra visión que, de hecho son contradictorias porque la construcción del puerto ha generado un desplazamiento en su actividad económica que era la pesca. Dado que, que no puede ir hasta el mar a pescar porque lo restringen. No estoy en contra de los megaproyectos pero si de sus negativas con los más afectados. Es más, hice una investigación sobre ello donde las costumbres culturales y comunitarios se han ido perdiendo.",63,2025-11-11T01:44:11.000Z,
